customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,AGE
183,8 Haas Park,2074,NSW,Australia,10,Dannie,Hissie,Female,7,1997-08-05,Geologist III,Retail,Affluent Customer,N,No,3,22
184,50 Meadow Ridge Way,2880,NSW,Australia,1,Nappie,Paolo,Male,40,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,N,Yes,7,48
185,3567 Northfield Lane,2430,NSW,Australia,5,Crosby,Walcot,Male,80,1979-12-13,Marketing Manager,Property,Mass Customer,N,Yes,13,40
186,0059 Brentwood Road,4560,QLD,Australia,7,Mireielle,Jeppe,Female,46,1974-05-06,Software Test Engineer I,Financial Services,Mass Customer,N,No,3,46
187,0274 Oneill Alley,2088,NSW,Australia,10,Pincas,Ather,Male,97,1954-01-28,Structural Engineer,Financial Services,Mass Customer,N,No,11,66
188,4179 Carioca Terrace,2220,NSW,Australia,11,Audry,Seine,Female,54,1975-06-22,Safety Technician II,Property,High Net Worth,N,Yes,13,44
189,59265 Sullivan Junction,3031,VIC,Australia,4,Umberto,Torricella,Male,73,1981-07-19,Safety Technician I,Financial Services,Affluent Customer,N,No,10,38
190,7 Warbler Point,2250,NSW,Australia,9,Hayley,Girardengo,Female,42,1979-02-04,Registered Nurse,Health,Affluent Customer,N,No,10,41
191,3 Buell Park,2261,NSW,Australia,7,Christopher,Heining,Male,22,1960-04-27,Help Desk Operator,Health,Affluent Customer,N,Yes,6,60
192,0 Bay Center,3196,VIC,Australia,6,Goldi,Osler,Female,2,1978-11-19,Junior Executive,Health,Mass Customer,N,Yes,8,41
193,10878 Waywood Way,4352,QLD,Australia,7,Foss,Hardes,Male,13,1964-07-22,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,12,55
194,362 Mayer Terrace,4680,QLD,Australia,5,Ursala,Ferrai,Female,4,1974-11-16,Web Developer III,Financial Services,Affluent Customer,N,No,10,45
195,43 Upham Crossing,3143,VIC,Australia,9,Talyah,Rylatt,Female,34,1958-11-14,Project Manager,Manufacturing,Mass Customer,N,No,6,61
196,0 Superior Drive,2747,NSW,Australia,8,Swen,Odhams,Male,90,1966-02-22,Programmer Analyst II,Manufacturing,High Net Worth,N,No,6,54
197,8890 Golden Leaf Street,2063,NSW,Australia,12,Avis,Odhams,Female,32,1977-01-27,Programmer Analyst II,Manufacturing,High Net Worth,N,No,5,43
198,5484 Hagan Crossing,3021,VIC,Australia,7,Vanya,Gumb,Female,82,1981-11-29,Assistant Media Planner,Entertainment,Mass Customer,N,No,16,38
199,7451 Jana Lane,2138,NSW,Australia,8,Verla,Alven,Female,61,1978-02-13,Junior Executive,Health,Mass Customer,N,Yes,21,42
200,7 Havey Point,4005,QLD,Australia,2,Hube,Weald,Male,7,1957-02-04,Physical Therapy Assistant,Property,Affluent Customer,N,Yes,19,63
201,32 Steensland Plaza,2233,NSW,Australia,9,Salem,Huie,Male,45,1966-04-20,Design Engineer,Manufacturing,Mass Customer,N,Yes,11,54
202,107 Elmside Parkway,4811,QLD,Australia,5,Audie,Pillinger,Female,38,1963-06-24,Librarian,Entertainment,Affluent Customer,N,Yes,16,56
203,2 Gina Junction,2085,NSW,Australia,11,Donovan,Conry,Male,71,1964-01-13,Senior Quality Engineer,Argiculture,Mass Customer,N,Yes,11,56
204,4 Londonderry Lane,3084,VIC,Australia,10,Thorny,Hackworth,Male,56,1976-10-01,Editor,Financial Services,Mass Customer,N,No,5,43
205,39716 Vera Junction,3170,VIC,Australia,9,Rolfe,Kellard,Male,18,1958-12-01,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,6,61
206,183 Ronald Regan Street,2066,NSW,Australia,9,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,Financial Services,Mass Customer,N,Yes,14,65
207,2 Thierer Road,4113,QLD,Australia,8,Adena,Whyman,Female,9,1994-08-10,Statistician I,Financial Services,Mass Customer,N,No,7,25
208,056 Stone Corner Alley,4078,QLD,Australia,7,Rutter,Excell,Male,57,1994-10-31,Office Assistant III,Property,High Net Worth,N,No,5,25
209,528 Mandrake Crossing,2222,NSW,Australia,11,Udall,Bellard,Male,9,1957-08-28,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,6,62
210,19969 5th Parkway,3152,VIC,Australia,9,Albrecht,Thomasson,Male,50,1963-11-18,Assistant Manager,Property,Mass Customer,N,No,18,56
211,78 Rockefeller Park,2159,NSW,Australia,10,Beitris,Thomasson,Female,6,1974-03-04,VP Marketing,Manufacturing,Mass Customer,N,Yes,5,46
212,417 Transport Trail,4503,QLD,Australia,4,Nanice,Ellse,Female,21,2001-11-19,Desktop Support Technician,IT,Affluent Customer,N,No,1,18
213,6327 Lunder Crossing,4655,QLD,Australia,4,Lockwood,Exroll,Male,13,1996-05-14,Actuary,Financial Services,High Net Worth,N,Yes,6,24
214,811 Tony Road,4220,QLD,Australia,9,Jeramie,Cellier,Male,82,1957-11-29,Food Chemist,Health,Mass Customer,N,No,6,62
215,0 Northport Court,4012,QLD,Australia,3,Debera,Foxworthy,Female,37,1974-06-24,Assistant Professor,Retail,High Net Worth,N,Yes,18,45
216,231 Havey Court,2153,NSW,Australia,10,Cinderella,Parcall,Female,12,1995-01-12,Quality Engineer,Financial Services,High Net Worth,N,Yes,7,25
217,603 Kenwood Avenue,2070,NSW,Australia,11,Jeralee,Quartly,Female,63,1979-12-09,Quality Engineer,Manufacturing,High Net Worth,N,No,16,40
218,09040 Myrtle Parkway,2015,NSW,Australia,8,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,N,Yes,8,26
219,05241 Shelley Park,2776,NSW,Australia,8,Markus,Mughal,Male,9,1964-11-25,Database Administrator III,Health,Mass Customer,N,No,7,55
220,7 Pankratz Point,3011,VIC,Australia,8,Jeniffer,Apark,Female,79,1954-05-10,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,66
221,51 Crescent Oaks Parkway,2761,NSW,Australia,8,Mara,Bloore,Female,14,1980-03-10,Tax Accountant,Manufacturing,Mass Customer,N,No,14,40
222,49 Emmet Junction,2015,NSW,Australia,11,Nev,Larive,Male,89,1978-09-03,Clinical Specialist,Health,Mass Customer,N,No,16,41
223,78 Surrey Place,2502,NSW,Australia,7,Ossie,Meaton,Male,13,1983-11-26,VP Sales,Health,Affluent Customer,N,Yes,14,36
224,6236 Summerview Terrace,2110,NSW,Australia,12,Morgun,Girvan,Male,2,1967-12-03,Compensation Analyst,Financial Services,Affluent Customer,N,No,17,52
225,682 Sheridan Avenue,2566,NSW,Australia,9,Brittaney,Pring,Female,84,1977-03-11,Pharmacist,Health,Affluent Customer,N,No,13,43
226,04139 Delladonna Place,2519,NSW,Australia,7,Bondie,Letty,Male,96,1977-11-11,Database Administrator IV,Manufacturing,Mass Customer,N,No,20,42
227,2 Scott Circle,2506,NSW,Australia,9,Wendall,McKeand,Male,99,1973-08-14,Accountant I,Entertainment,Mass Customer,N,No,18,46
228,92253 Kensington Drive,2209,NSW,Australia,7,Lucia,Pickervance,Female,59,1986-05-25,Systems Administrator II,Manufacturing,High Net Worth,N,No,12,33
229,93 Westend Terrace,2116,NSW,Australia,10,Vaughn,Lambis,Male,30,1966-03-06,Systems Administrator II,Property,High Net Worth,N,No,19,54
230,4 5th Point,2075,NSW,Australia,11,Maegan,Scyone,Female,74,1954-06-24,Internal Auditor,Property,High Net Worth,N,No,11,65
231,11667 Blackbird Street,2226,NSW,Australia,10,Basile,Winsor,Male,48,1995-08-05,Design Engineer,Financial Services,Mass Customer,N,Yes,3,24
232,0 Sommers Circle,2145,NSW,Australia,9,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,N,No,12,32
233,2 Northridge Street,2508,NSW,Australia,10,Art,Barwell,Male,34,1986-08-08,Environmental Tech,Property,Mass Customer,N,No,13,33
234,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12,Chief Design Engineer,Retail,High Net Worth,N,No,12,50
235,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26,Social Worker,Health,Mass Customer,N,No,15,43
236,6 Morning Park,3666,VIC,Australia,2,Tybalt,Gillingwater,Male,79,1954-10-30,Research Nurse,Health,Affluent Customer,N,No,14,65
237,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,1974-03-07,Account Coordinator,Property,High Net Worth,N,Yes,11,46
238,6159 Katie Street,2750,NSW,Australia,8,Max,Bilborough,Male,54,1984-02-04,Programmer III,Property,Mass Customer,N,Yes,14,36
239,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13,Registered Nurse,Health,Affluent Customer,N,No,3,27
240,0 Westend Park,2525,NSW,Australia,9,Gavin,Fawks,Male,49,1989-07-28,Administrative Assistant III,IT,High Net Worth,N,Yes,15,30
241,39988 Porter Pass,4152,QLD,Australia,7,Quillan,Duigan,Male,94,1987-05-09,Quality Engineer,Entertainment,Mass Customer,N,No,20,33
242,0796 Melody Park,2200,NSW,Australia,9,Taite,Droghan,Male,17,1992-03-20,Nurse,Property,Affluent Customer,N,No,8,28
243,2914 Vahlen Lane,2250,NSW,Australia,8,Barbara,Croxley,Female,94,1976-09-02,Teacher,Manufacturing,High Net Worth,N,Yes,14,43
244,65 Kinsman Trail,3023,VIC,Australia,6,Germayne,Sperry,Male,57,1974-11-25,Teacher,Retail,Affluent Customer,N,No,8,45
245,07227 Hoard Terrace,3500,VIC,Australia,1,Noell,Grahlmans,Female,6,2001-09-26,Associate Professor,Financial Services,Affluent Customer,N,No,1,18
246,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28,Technical Writer,Manufacturing,High Net Worth,N,No,9,29
247,2 2nd Plaza,2283,NSW,Australia,4,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13,37
248,122 Melrose Drive,2102,NSW,Australia,10,Inger,Eskell,Female,76,1978-04-15,Clinical Specialist,Health,Affluent Customer,N,Yes,12,42
249,37024 Anniversary Place,2204,NSW,Australia,11,D'arcy,Slay,Male,65,1992-09-13,Quality Control Specialist,IT,High Net Worth,N,No,9,27
250,91141 Huxley Parkway,2040,NSW,Australia,10,Kristofer,Slay,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13,32
251,04 Fallview Trail,2749,NSW,Australia,8,Mala,Slay,Female,88,1977-12-24,VP Sales,Financial Services,Affluent Customer,N,Yes,10,42
252,8029 Gulseth Center,2304,NSW,Australia,7,Anthea,Ruskin,Female,39,1983-01-24,Account Coordinator,Property,Mass Customer,N,Yes,13,37
253,77248 Columbus Drive,2340,NSW,Australia,7,Amalee,Choak,Female,82,1997-05-11,Food Chemist,Health,Mass Customer,N,Yes,1,23
254,0850 Schmedeman Drive,3580,VIC,Australia,1,Barbie,Rubi,Female,98,1961-09-22,Information Systems Manager,Retail,Mass Customer,N,No,14,58
255,131 Northfield Parkway,3355,VIC,Australia,2,Keeley,Kruger,Female,2,1954-01-15,Desktop Support Technician,IT,Mass Customer,N,No,5,66
256,5130 Manley Court,2287,NSW,Australia,7,Linell,Beadle,Female,16,1975-05-07,Director of Sales,Health,High Net Worth,N,Yes,21,45
257,879 Coolidge Point,2324,NSW,Australia,5,Marissa,Beadle,Female,70,1966-02-08,Sales Associate,Manufacturing,Affluent Customer,N,Yes,19,54
258,6759 Nevada Point,2323,NSW,Australia,6,Othella,Keher,Female,24,1992-05-03,Administrative Officer,Manufacturing,High Net Worth,N,No,9,28
259,8208 Parkside Point,2320,NSW,Australia,6,Venita,Dymick,Female,70,1983-07-22,Senior Developer,Health,High Net Worth,N,Yes,3,36
260,15 Straubel Way,4680,QLD,Australia,2,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22,40
261,7 Eastlawn Street,2346,NSW,Australia,1,Marve,Pryn,Male,74,1977-10-15,Structural Engineer,Health,Mass Customer,N,No,8,42
262,42067 Duke Terrace,2031,NSW,Australia,10,Cordie,Petrelli,Male,97,1977-12-23,Structural Engineer,Health,High Net Worth,N,Yes,10,42
263,50 Everett Way,2064,NSW,Australia,9,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7,34
264,454 Green Ridge Avenue,2176,NSW,Australia,10,Jedd,Spiby,Male,31,1977-12-07,Technical Writer,Health,Mass Customer,N,No,11,42
265,19220 Evergreen Crossing,3195,VIC,Australia,9,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,Yes,18,54
266,109 Tomscot Avenue,2010,NSW,Australia,10,Lelia,Garatty,Female,69,1989-07-19,Account Executive,Retail,Affluent Customer,N,No,18,30
267,48 Arizona Drive,2768,NSW,Australia,10,Edgar,Buckler,U,53,1989-07-19,Account Executive,IT,High Net Worth,N,No,11,30
268,92 Lyons Place,2752,NSW,Australia,9,Kacie,Kidston,Female,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,41
269,47 Jana Junction,3802,VIC,Australia,7,Zacherie,Grindley,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,N,Yes,9,65
270,90173 Oneill Place,3071,VIC,Australia,10,Auberta,Roundtree,Female,38,1970-12-10,Budget/Accounting Analyst III,Property,Mass Customer,N,Yes,17,49
271,6262 Elgar Avenue,4735,QLD,Australia,2,Doll,Burtwell,Female,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,N,No,4,29
272,5668 Corscot Circle,2065,NSW,Australia,12,Arlie,Crean,Female,22,1987-06-06,Product Engineer,Retail,Mass Customer,N,Yes,1,32
273,8 Texas Plaza,3081,VIC,Australia,9,Nevile,Abraham,Male,54,1963-04-22,Computer Systems Analyst IV,Retail,Mass Customer,N,No,19,57
274,32062 Oak Terrace,3205,VIC,Australia,8,Tessi,Hesse,Female,66,1976-09-15,Social Worker,Health,Mass Customer,N,Yes,14,43
275,07158 Roth Pass,2165,NSW,Australia,4,Dud,Hesse,Male,7,1955-07-27,VP Sales,Health,High Net Worth,N,No,13,64
276,370 Portage Parkway,3125,VIC,Australia,8,Goldi,Dwine,Female,47,1990-03-25,VP Sales,Financial Services,Mass Customer,N,No,22,30
277,19795 Bultman Circle,4214,QLD,Australia,8,Jehanna,Alvarado,Female,69,1956-02-19,VP Product Management,Financial Services,High Net Worth,N,No,15,64
278,3 Corscot Crossing,2030,NSW,Australia,12,Sydney,Georger,Male,22,1997-07-30,Executive Secretary,Financial Services,Affluent Customer,N,Yes,4,22
279,34 Kim Center,2036,NSW,Australia,11,Tamera,Hinckes,Female,0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,N,No,11,38
280,8 Starling Pass,2767,NSW,Australia,8,Welch,MacAllaster,Male,15,1995-03-22,Geologist I,Manufacturing,Affluent Customer,N,Yes,5,25
281,36 Vidon Parkway,2798,NSW,Australia,6,Jeanette,Sizzey,Female,51,1972-12-27,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,47
282,8 Riverside Place,4211,QLD,Australia,5,Lauren,Curcher,Male,82,1989-10-27,VP Quality Control,Argiculture,High Net Worth,N,Yes,11,30
283,28604 Bellgrove Circle,4508,QLD,Australia,6,Sari,Noye,Female,34,1991-02-04,Assistant Manager,Retail,Mass Customer,N,No,2,29
284,2 Cottonwood Road,2032,NSW,Australia,11,Seth,Moorman,Male,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,N,Yes,9,34
285,58 Parkside Hill,2117,NSW,Australia,12,Julee,Janovsky,Female,3,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12,42
286,747 Thackeray Circle,4551,QLD,Australia,7,Kiley,Canaan,Male,99,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11,30
287,5583 Prairie Rose Trail,2765,NSW,Australia,8,Hannie,Wodham,Female,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4,35
288,071 Cardinal Point,3064,VIC,Australia,7,Ebenezer,Seedman,Male,71,1985-09-08,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,9,34
289,7169 North Lane,2023,NSW,Australia,9,Modestia,Lithgow,Female,43,1970-04-12,Clinical Specialist,Health,High Net Worth,N,No,10,50
290,6923 Tennessee Circle,2766,NSW,Australia,9,Giorgio,Kevane,U,42,1970-04-12,Senior Sales Associate,IT,Mass Customer,N,No,11,50
291,8207 Cascade Court,3810,VIC,Australia,5,Aime,Burston,Female,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,N,No,4,48
292,2 Brentwood Place,4151,QLD,Australia,8,Gelya,Gerant,Female,42,1961-11-24,VP Product Management,Entertainment,Affluent Customer,N,Yes,9,58
293,00 5th Lane,2830,NSW,Australia,2,Virgilio,Willcocks,Male,80,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20,30
294,807 Beilfuss Crossing,3030,VIC,Australia,7,Magnum,Slowan,Male,39,1959-04-01,Recruiting Manager,Manufacturing,High Net Worth,N,No,5,61
295,76 Graedel Street,4812,QLD,Australia,6,Lena,Chape,Female,64,1964-12-26,Database Administrator II,Manufacturing,Mass Customer,N,Yes,18,55
296,29886 Crownhardt Crossing,2141,NSW,Australia,8,Marshal,Rathbone,Male,34,1972-06-19,Database Administrator II,Health,High Net Worth,N,Yes,17,47
297,1 Drewry Junction,3810,VIC,Australia,7,Cecile,MacLise,Female,33,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,N,No,16,61
298,83 Brickson Park Drive,3029,VIC,Australia,8,Maurise,Lenglet,Male,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,N,No,9,63
299,95 Almo Junction,2173,NSW,Australia,9,Corabelle,Hartnell,Female,80,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7,63
300,08 Golf View Plaza,3199,VIC,Australia,9,Malachi,Hadcroft,Male,88,1956-06-22,Clinical Specialist,Health,Mass Customer,N,No,9,63
301,6170 Buena Vista Way,2320,NSW,Australia,7,Hildy,Bilbrook,Female,54,1980-10-10,Developer IV,Manufacturing,High Net Worth,N,No,19,39
302,0 Orin Place,4506,QLD,Australia,7,Laurice,Colgrave,Female,32,1977-03-27,Developer IV,Health,Mass Customer,N,No,13,43
303,20924 Banding Crossing,2516,NSW,Australia,9,Shane,Smetoun,Female,59,1974-08-15,Assistant Professor,Argiculture,Mass Customer,N,Yes,14,45
304,91193 Petterle Road,2035,NSW,Australia,11,Paddy,Mumbray,Male,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,N,Yes,15,51
305,01459 Fremont Place,2747,NSW,Australia,4,Cris,Chellam,Female,1,1974-03-17,Financial Analyst,Financial Services,Mass Customer,N,No,11,46
306,58 Spenser Circle,3030,VIC,Australia,3,Ruy,Adanet,Male,19,1973-08-02,Registered Nurse,Health,High Net Worth,N,No,18,46
307,93 Lawn Park,3152,VIC,Australia,9,Ruben,Handlin,Male,55,1984-08-18,Clinical Specialist,Health,Affluent Customer,N,Yes,12,35
308,5982 Mosinee Avenue,3340,VIC,Australia,5,Iver,Dobsons,Male,2,1983-03-09,Database Administrator I,IT,High Net Worth,N,No,4,37
309,37006 Hoard Circle,3182,VIC,Australia,7,Maurizia,Ligerton,Female,53,1974-10-02,Clinical Specialist,Health,Mass Customer,N,Yes,21,45
310,06 Corry Pass,2450,NSW,Australia,9,Myranda,Clowser,Female,0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,N,Yes,18,35
311,099 Nova Plaza,2227,NSW,Australia,10,Jaimie,Halms,Female,86,1957-08-16,Internal Auditor,Health,High Net Worth,N,No,12,62
312,252 Mockingbird Plaza,2216,NSW,Australia,10,Garek,Prattin,Male,44,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6,62
313,990 Kensington Park,3796,VIC,Australia,8,Theo,McKune,Male,70,1987-12-22,Operator,Manufacturing,Mass Customer,N,Yes,13,32
314,706 Anniversary Alley,3064,VIC,Australia,3,Catie,Advani,Female,27,1962-08-25,Marketing Assistant,Retail,High Net Worth,N,Yes,5,57
315,52 Corben Place,3197,VIC,Australia,10,Lisa,Odlin,Female,67,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12,62
316,4270 Loeprich Lane,3064,VIC,Australia,7,Genni,Larway,Female,72,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10,43
317,2 Clyde Gallagher Drive,2232,NSW,Australia,10,Elicia,Dahler,Female,26,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14,46
318,671 American Ash Way,2365,NSW,Australia,2,Libbie,Castelin,Female,21,1969-05-19,Programmer III,Retail,Affluent Customer,N,Yes,18,50
319,93 American Ash Avenue,2747,NSW,Australia,8,Madelle,Matteris,Female,32,1971-10-11,Programmer III,Retail,Mass Customer,N,Yes,14,48
320,1108 Nevada Junction,4701,QLD,Australia,2,Aldous,Cubin,Male,19,1997-02-09,Registered Nurse,Health,Mass Customer,N,No,4,23
321,41 Spaight Road,4503,QLD,Australia,5,Christean,Finnes,Female,58,1973-09-15,Marketing Manager,Health,Mass Customer,N,No,18,46
322,5 Schurz Place,4350,QLD,Australia,6,De,Denington,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,N,Yes,11,43
323,82 8th Alley,4210,QLD,Australia,9,Celka,Goodrich,Female,54,1973-06-04,Senior Developer,Health,Mass Customer,N,Yes,7,46
324,84 Lawn Way,2223,NSW,Australia,9,Franz,Lyptrit,Male,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15,33
325,0 Coolidge Avenue,4122,QLD,Australia,8,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17,48
326,0 Graceland Plaza,2515,NSW,Australia,10,Guenna,Spensly,Female,74,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,6,40
327,8717 Mandrake Place,4214,QLD,Australia,8,Cris,Richfield,Female,10,1968-07-24,Design Engineer,Health,Mass Customer,N,No,12,51
328,2 Thierer Lane,3437,VIC,Australia,8,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,No,12,29
329,19507 Red Cloud Park,3338,VIC,Australia,4,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,Yes,12,35
330,3 Golf Course Avenue,2203,NSW,Australia,9,Port,Pancost,Male,78,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7,60
331,042 Bunker Hill Avenue,2088,NSW,Australia,8,Ford,Groucock,Male,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,Yes,3,21
332,45793 Nancy Plaza,4226,QLD,Australia,8,Liza,Trouel,Female,23,1978-08-19,Registered Nurse,Health,High Net Worth,N,No,14,41
333,314 Northland Plaza,4213,QLD,Australia,5,Debbi,Doohey,Female,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,8,54
334,3093 Mockingbird Place,3356,VIC,Australia,2,Fredi,Iannuzzelli,Female,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3,20
335,82 Mcbride Trail,3223,VIC,Australia,6,Debee,Martynov,Female,20,1983-04-19,Senior Editor,Financial Services,Affluent Customer,N,No,8,37
